step,action,action_name,reward,ego_x,ego_y,ego_v,ttc_min,collision,d_cz
0,3,GO,0.06999999999994544,54.8,4.119999999999999,0.2,10.0,0,45.88
1,3,GO,0.15000000000001876,54.8,4.159999999999999,0.4,10.0,0,45.84
2,3,GO,0.23000000000000684,54.8,4.219999999999999,0.6000000000000001,10.0,0,45.78
3,3,GO,0.3099999999999949,54.8,4.299999999999999,0.8,10.0,0,45.7
4,3,GO,0.3899999999999829,54.8,4.399999999999999,1.0,10.0,0,45.6
5,3,GO,0.47000000000001363,54.8,4.519999999999999,1.2,10.0,0,45.480000000000004
6,3,GO,0.5500000000000017,54.8,4.659999999999998,1.4,10.0,0,45.34
7,3,GO,0.6300000000000324,54.8,4.8199999999999985,1.5999999999999999,10.0,0,45.18
8,3,GO,0.7099999999999778,54.8,4.999999999999998,1.7999999999999998,40.17632617798437,0,45.0
9,3,GO,0.7900000000000085,54.8,5.199999999999998,1.9999999999999998,35.69580632549578,0,44.800000000000004
10,3,GO,0.8699999999999966,54.8,5.419999999999998,2.1999999999999997,31.583489126723688,0,44.58
11,3,GO,0.9499999999999846,54.8,5.659999999999998,2.4,28.02656949935834,0,44.34
12,3,GO,1.0300000000000153,54.8,5.919999999999998,2.6,25.023310126450436,0,44.08
13,3,GO,1.1100000000000034,54.8,6.199999999999998,2.8000000000000003,22.558969393152424,0,43.800000000000004
14,3,GO,1.1899999999999915,54.8,6.499999999999998,3.0000000000000004,20.40710724118649,0,43.5
15,3,GO,1.2700000000000222,54.8,6.819999999999998,3.2000000000000006,18.628570410580803,0,43.18
16,3,GO,1.3499999999999677,54.8,7.159999999999998,3.400000000000001,17.079583039195207,0,42.84
17,3,GO,1.4299999999999984,54.8,7.519999999999999,3.600000000000001,15.761038450459951,0,42.480000000000004
18,3,GO,1.5099999999999865,54.8,7.899999999999999,3.800000000000001,14.545793405601023,0,42.1
19,3,GO,1.5900000000000172,54.8,8.299999999999999,4.000000000000001,13.502788156429636,0,41.7
20,3,GO,1.6700000000000053,54.8,8.719999999999999,4.200000000000001,12.597128446107074,0,41.28
21,3,GO,1.7499999999999933,54.8,9.159999999999998,4.400000000000001,11.796656221747005,0,40.84
22,3,GO,1.8299999999999814,54.8,9.62,4.600000000000001,11.038867811923833,0,40.38
23,3,GO,1.9100000000000548,54.8,10.1,4.800000000000002,10.361430248766577,0,39.9
24,3,GO,1.9900000000000002,54.8,10.6,5.000000000000002,9.744134901076668,0,39.4
25,3,GO,2.0699999999999457,54.8,11.12,5.200000000000002,9.167385451665453,0,38.88
26,3,GO,2.1500000000000616,54.8,11.66,5.400000000000002,8.682864308963294,0,38.34
27,3,GO,2.2299999999999645,54.8,12.22,5.600000000000002,8.189698369711865,0,37.78
28,3,GO,2.309999999999995,54.8,12.8,5.8000000000000025,7.7726184192563235,0,37.2
29,3,GO,2.3899999999999832,54.8,13.4,6.000000000000003,7.372371602764331,0,36.6
30,3,GO,2.470000000000014,54.8,14.02,6.200000000000003,6.9895916131428475,0,35.98
31,3,GO,2.5500000000000447,54.8,14.660000000000002,6.400000000000003,6.646161117869938,0,35.339999999999996
32,3,GO,2.62999999999999,54.8,15.320000000000002,6.600000000000003,6.314004900017607,0,34.68
33,3,GO,2.710000000000021,54.8,16.000000000000004,6.800000000000003,5.985924067225789,0,34.0
34,2,YIELD,2.6499999999999426,54.8,16.677500000000006,6.775000000000004,5.785412123994416,0,33.32249999999999
35,3,GO,2.7300000000000586,54.8,17.375000000000007,6.975000000000004,5.499688926940162,0,32.62499999999999
36,3,GO,2.860000000000004,54.8,18.09250000000001,7.175000000000004,5.219324965740012,0,31.90749999999999
37,3,GO,2.939999999999992,54.8,18.83000000000001,7.375000000000004,4.956286709314429,0,31.169999999999987
38,3,GO,3.0200000000000227,54.8,19.58750000000001,7.575000000000005,4.700323067521075,0,30.412499999999994
39,3,GO,3.099999999999968,54.8,20.36500000000001,7.775000000000005,4.461460525901818,0,29.63499999999999
40,3,GO,3.179999999999999,54.8,21.16250000000001,7.975000000000005,4.237878654830258,0,28.83749999999999
41,3,GO,3.259999999999987,54.8,21.980000000000008,8.175000000000004,4.025952144933958,0,28.019999999999996
42,3,GO,3.3400000000000176,54.8,22.81750000000001,8.375000000000004,3.8241958970277197,0,27.18249999999999
43,3,GO,3.4200000000000053,54.8,23.67500000000001,8.575000000000003,3.553326780940144,0,26.32499999999999
44,0,STOP,3.2699999999999885,54.8,24.50750000000001,8.325000000000003,3.47390138109854,0,25.492499999999993
45,3,GO,3.350000000000019,54.8,25.36000000000001,8.525000000000002,3.178061163952519,0,24.639999999999986
46,3,GO,0.47999999999996446,54.8,26.23250000000001,8.725000000000001,2.890797473199767,0,23.76749999999999
47,3,GO,0.5600000000000378,54.8,27.125000000000007,8.925,2.6210860494337824,0,22.874999999999993
48,3,GO,0.6399999999999828,54.8,28.03750000000001,9.125,2.359961335430217,0,21.96249999999999
49,3,GO,0.7200000000000135,54.8,28.97000000000001,9.325,2.114851351906051,0,21.02999999999999
